"asi","county","state","X","Y","year","index"
30.9375,"Carter","Montana",-104.434,45.131,1998,6476
30.0625,"Carter","Montana",-104.931,45.398,1998,6477
30.75,"Carter","Montana",-104.678,45.143,1998,6478
16.375,"Carter","Montana",-104.051,45.282,1998,6479
30.3125,"Carter","Montana",-104.915,45.487,1998,6481
26.375,"Carter","Montana",-104.6,45.355,1998,6482
30.125,"Carter","Montana",-104.625,45.395,1998,6483
12,"Carter","Montana",-104.791,45.401,1998,6484
25.25,"Carter","Montana",-104.828,45.355,1998,6485
22.625,"Carter","Montana",-104.889,45.428,1998,6486
27,"Carter","Montana",-104.463,45.113,1998,6487
20.3125,"Carter","Montana",-104.153,45.169,1998,6488
28.1875,"Carter","Montana",-104.948,45.441,1998,6489
29.0625,"Carter","Montana",-104.494,45.112,1998,6490
15.3125,"Carter","Montana",-104.11,45.251,1998,6491
29.25,"Carter","Montana",-104.571,45.111,1998,6492
17.5,"Carter","Montana",-104.209,45.397,1998,6493
32.4375,"Carter","Montana",-104.938,45.221,1998,6494
31,"Carter","Montana",-104.364,45.254,1998,6495
18.125,"Carter","Montana",-104.273,45.321,1998,6496
26.9375,"Carter","Montana",-104.911,45.391,1998,6497
29.25,"Carter","Montana",-104.074,45.173,1998,6498
29.75,"Carter","Montana",-104.169,45.01,1998,6499
27.625,"Carter","Montana",-104.369,45.041,1998,6500
14.25,"Carter","Montana",-104.738,45.128,1998,6501
13.9375,"Carter","Montana",-104.819,45.267,1998,6502
27.875,"Carter","Montana",-104.735,45.466,1998,6503
24.3125,"Carter","Montana",-104.337,45.416,1998,6504
36.25,"Stillwater","Montana",-109.538,45.439,1998,6505
38.875,"Stillwater","Montana",-109.671,45.446,1998,6507
18,"Stillwater","Montana",-109.405,45.465,1998,6509
34.75,"Stillwater","Montana",-109.596,45.444,1998,6510
29.875,"Stillwater","Montana",-109.614,45.498,1998,6511
39.625,"Stillwater","Montana",-109.654,45.397,1998,6512
28.375,"Big HornMT","Montana",-106.396,45.141,1998,6514
21.9375,"Big HornMT","Montana",-106.487,45.118,1998,6515
18.625,"Big HornMT","Montana",-108.096,45.085,1998,6516
20.75,"Big HornMT","Montana",-107.014,45.12,1998,6517
23,"Big HornMT","Montana",-106.862,45.075,1998,6519
39.5,"Big HornMT","Montana",-107.175,45.332,1998,6520
23.25,"Big HornMT","Montana",-108.058,45.38,1998,6523
20.625,"Big HornMT","Montana",-106.587,45.105,1998,6525
22.9375,"Big HornMT","Montana",-107.505,45.356,1998,6526
30.4375,"Big HornMT","Montana",-106.797,44.997,1998,6527
35,"Big HornMT","Montana",-107.568,45.307,1998,6528
30.5,"Big HornMT","Montana",-106.982,45.219,1998,6530
33.3125,"Big HornMT","Montana",-108.1,45.391,1998,6531
32,"Big HornMT","Montana",-107.466,45.118,1998,6532
36.6875,"Big HornMT","Montana",-107.778,45.254,1998,6533
30.5,"Big HornMT","Montana",-106.33,45.14,1998,6534
29.5625,"Big HornMT","Montana",-108.16,45.277,1998,6535
32.875,"Big HornMT","Montana",-106.455,45.055,1998,6536
30.1875,"Big HornMT","Montana",-107.211,45.258,1998,6537
32.9375,"Big HornMT","Montana",-107.143,45.255,1998,6538
27.75,"Big HornMT","Montana",-108.09,45.418,1998,6539
28,"Big HornMT","Montana",-106.79,45.273,1998,6540
32.375,"Big HornMT","Montana",-107.081,45.261,1998,6544
33.4375,"Big HornMT","Montana",-107.702,45.094,1998,6545
37.4375,"Big HornMT","Montana",-106.646,45.171,1998,6546
26.9375,"Big HornMT","Montana",-107.991,45.313,1998,6547
31.1875,"Big HornMT","Montana",-107.386,45.013,1998,6549
24.4375,"Big HornMT","Montana",-107.004,45.017,1998,6550
30.6875,"Big HornMT","Montana",-107.82,45.129,1998,6551
18.375,"Big HornMT","Montana",-107.787,45.346,1998,6552
33.75,"Big HornMT","Montana",-107.339,45.335,1998,6553
14.3125,"Big HornMT","Montana",-106.387,45.035,1998,6554
9.6875,"Big HornMT","Montana",-108.065,45.176,1998,6555
21.0625,"Big HornMT","Montana",-108.19,45.017,1998,6556
36.75,"Big HornMT","Montana",-107.198,45.129,1998,6557
28.1875,"Big HornMT","Montana",-107.814,45.118,1998,6558
32,"Big HornMT","Montana",-106.606,45.123,1998,6559
30.1875,"Big HornMT","Montana",-107.682,45.148,1998,6560
32.5625,"Big HornMT","Montana",-107.837,45.239,1998,6561
26,"Big HornMT","Montana",-106.369,45.009,1998,6563
33.125,"Big HornMT","Montana",-107.554,45.023,1998,6564
16.8125,"Big HornMT","Montana",-106.31,45.032,1998,6565
31.1875,"Big HornMT","Montana",-106.533,45.005,1998,6566
26.9375,"Big HornMT","Montana",-107.652,45.128,1998,6567
24.6875,"Big HornMT","Montana",-108.694,45.253,1998,6569
33.1875,"Big HornMT","Montana",-107.427,45.065,1998,6570
35.25,"Big HornMT","Montana",-107.515,45.179,1998,6571
31.6875,"Big HornMT","Montana",-108.197,45.006,1998,6572
21.75,"Big HornMT","Montana",-108.013,45.317,1998,6573
21.6875,"Big HornMT","Montana",-106.296,45.071,1998,6575
30.25,"Big HornMT","Montana",-108.003,45.372,1998,6576
20.5625,"Big HornMT","Montana",-106.571,45.043,1998,6577
16.25,"Big HornMT","Montana",-106.998,45.128,1998,6578
23.1875,"Big HornMT","Montana",-106.74,45.027,1998,6579
19.5,"Big HornMT","Montana",-108.185,45.022,1998,6580
19.5625,"Big HornMT","Montana",-106.55,45.058,1998,6582
34,"Big HornMT","Montana",-106.879,45.237,1998,6583
36.5625,"Big HornMT","Montana",-107.315,45.211,1998,6584
27.75,"Big HornMT","Montana",-107.763,45.139,1998,6585
37.4375,"Big HornMT","Montana",-107.151,45.086,1998,6587
34.75,"Big HornMT","Montana",-107.937,45.024,1998,6588
28.8125,"Big HornMT","Montana",-108.642,45.361,1998,6589
31.25,"Big HornMT","Montana",-107.09,45.122,1998,6591
21.1875,"Big HornMT","Montana",-107.454,45.264,1998,6592
27.0625,"Big HornMT","Montana",-107.259,45.015,1998,6593
39.25,"Big HornMT","Montana",-107.671,45.074,1998,6594
35.5,"Big HornMT","Montana",-107.187,45.109,1998,6595
20,"Big HornMT","Montana",-106.776,45.205,1998,6596
16.9375,"Big HornMT","Montana",-106.93,45.184,1998,6597
33.125,"Big HornMT","Wyoming",-107.568,45.001,1998,6598
12.8125,"Harding","South Dakota",-103.902,45.302,1998,6599
28.0625,"Harding","South Dakota",-103.64,45.29,1998,6600
18.75,"Harding","South Dakota",-103.996,45.215,1998,6601
27.125,"Harding","South Dakota",-103.582,45.267,1998,6602
21.625,"Powder River","Montana",-105.67,45.345,1998,6604
17.3125,"Powder River","Montana",-105.888,45.068,1998,6605
29.6875,"Powder River","Montana",-105.325,45.134,1998,6606
23.6875,"Powder River","Montana",-106.202,45.018,1998,6607
31.125,"Powder River","Montana",-105.241,45.286,1998,6608
26.75,"Powder River","Montana",-105.921,45.152,1998,6610
36.0625,"Powder River","Montana",-105.59,45.142,1998,6612
24.6875,"Powder River","Montana",-106.177,45.314,1998,6613
17.375,"Powder River","Montana",-105.592,45.239,1998,6614
21.1875,"Powder River","Montana",-105.388,45.254,1998,6616
27.75,"Powder River","Montana",-105.837,45.374,1998,6617
27.4375,"Powder River","Montana",-105.908,45.32,1998,6618
34.8125,"Powder River","Montana",-105.57,45.076,1998,6619
26.625,"Powder River","Montana",-105.909,45.15,1998,6620
30.375,"Powder River","Montana",-106.127,45.036,1998,6622
17,"Powder River","Montana",-105.953,45.093,1998,6623
24.9375,"Powder River","Montana",-105.946,45.315,1998,6625
21.1875,"Powder River","Montana",-105.282,45.23,1998,6626
27.75,"Powder River","Montana",-106.215,45.145,1998,6627
30.1875,"Powder River","Montana",-106.145,45.018,1998,6628
19.1875,"Powder River","Montana",-105.605,45.001,1998,6629
30.9375,"Powder River","Montana",-106.105,45.224,1998,6630
24.75,"Powder River","Montana",-105.346,45.091,1998,6631
20.0625,"Powder River","Montana",-106.039,44.998,1998,6632
24.4375,"Powder River","Montana",-106.23,45.195,1998,6633
22.375,"Powder River","Montana",-105.497,45.244,1998,6634
16.75,"Powder River","Montana",-105.941,45.174,1998,6635
32.25,"Powder River","Montana",-105.193,45.152,1998,6636
28.25,"Powder River","Montana",-105.372,45.291,1998,6637
29.0625,"Powder River","Montana",-105.176,45.21,1998,6638
31.3125,"Powder River","Montana",-105.993,45.226,1998,6639
20.0625,"Powder River","Montana",-106.177,45.418,1998,6640
21.125,"Powder River","Montana",-106.212,45.208,1998,6641
16.4375,"Powder River","Montana",-105.693,45.272,1998,6642
27.75,"Powder River","Montana",-106.109,45.321,1998,6644
26.75,"Powder River","Montana",-106.11,45.14,1998,6645
26.5625,"Powder River","Montana",-105.481,45.083,1998,6646
20.4375,"Powder River","Montana",-105.99,45.008,1998,6647
31,"Powder River","Montana",-105.549,45.14,1998,6648
33.5625,"Powder River","Wyoming",-106.166,44.994,1998,6649
18.75,"CarbonMT","Montana",-109.064,45.187,1998,6650
41.1875,"CarbonMT","Montana",-108.476,45.196,1998,6652
10.875,"CarbonMT","Montana",-109.061,45.069,1998,6655
19.9375,"CarbonMT","Montana",-108.866,45.281,1998,6657
27.4375,"CarbonMT","Montana",-108.357,45.086,1998,6660
8.4375,"CarbonMT","Montana",-109.009,45.022,1998,6661
21.125,"CarbonMT","Montana",-108.972,45.262,1998,6662
34.5625,"CarbonMT","Montana",-109.2,45.443,1998,6663
44.5,"CarbonMT","Montana",-109.303,45.331,1998,6664
25.9375,"CarbonMT","Montana",-109.136,45.083,1998,6666
11.6875,"CarbonMT","Montana",-108.819,45.146,1998,6667
29.4375,"CarbonMT","Montana",-109.011,45.313,1998,6669
27.875,"CarbonMT","Montana",-109.294,45.39,1998,6670
43.875,"CarbonMT","Montana",-109.285,45.273,1998,6671
23.0625,"CarbonMT","Montana",-109.203,45.14,1998,6674
17.75,"CarbonMT","Montana",-108.834,45.214,1998,6675
28.5,"CarbonMT","Montana",-109.331,45.279,1998,6676
29,"CarbonMT","Montana",-108.751,45.334,1998,6677
21.25,"CarbonMT","Montana",-108.979,45.4,1998,6678
20.8125,"CarbonMT","Montana",-109.283,45.45,1998,6680
23.3125,"CarbonMT","Montana",-109.161,45.242,1998,6681
4.4375,"CarbonMT","Montana",-109.613,45.238,1998,6683
38.3125,"CarbonMT","Montana",-109.26,45.311,1998,6684
12.3125,"CarbonMT","Montana",-109.055,45.101,1998,6686
16.25,"CarbonMT","Montana",-109.099,45.164,1998,6687
24.3125,"CarbonMT","Montana",-109.066,45.189,1998,6688
21.8125,"CarbonMT","Montana",-108.868,45.049,1998,6690
21.875,"CarbonMT","Montana",-108.665,45.066,1998,6691
21.625,"CarbonMT","Montana",-109.038,45.263,1998,6696
19.3125,"CarbonMT","Montana",-109.181,45.011,1998,6698
31.8125,"CarbonMT","Montana",-109.325,45.41,1998,6699
5.375,"CarbonMT","Montana",-109.66,45.147,1998,6700
34.75,"CarbonMT","Montana",-109.323,45.246,1998,6701
24.5,"ButteSD","South Dakota",-103.726,44.645,1998,6703
27.5625,"ButteSD","South Dakota",-103.587,45.09,1998,6705
22.0625,"ButteSD","South Dakota",-103.214,45.171,1998,6706
25.8125,"ButteSD","South Dakota",-103.644,44.934,1998,6707
22.75,"ButteSD","South Dakota",-103.299,44.823,1998,6711
29.3125,"ButteSD","South Dakota",-103.817,44.834,1998,6712
31.625,"ButteSD","South Dakota",-103.576,45.013,1998,6713
28.125,"ButteSD","South Dakota",-103.978,45.212,1998,6714
26.8125,"ButteSD","South Dakota",-103.648,44.848,1998,6715
23.25,"ButteSD","South Dakota",-103.72,44.996,1998,6716
14.0625,"ButteSD","South Dakota",-103.791,44.867,1998,6717
21.9375,"ButteSD","South Dakota",-104.024,44.619,1998,6718
29.6875,"ButteSD","South Dakota",-103.963,45.03,1998,6719
20.125,"ButteSD","South Dakota",-103.709,45.025,1998,6720
27.5625,"ButteSD","South Dakota",-103.386,44.968,1998,6721
28.625,"ButteSD","South Dakota",-103.975,44.832,1998,6722
25,"ButteSD","South Dakota",-103.502,45.207,1998,6723
30.6875,"ButteSD","South Dakota",-103.72,44.777,1998,6724
14.25,"ButteSD","South Dakota",-103.88,44.876,1998,6725
31.5625,"ButteSD","South Dakota",-103.302,44.73,1998,6727
26.25,"ButteSD","South Dakota",-103.367,44.872,1998,6728
27.6875,"ButteSD","South Dakota",-103.536,44.627,1998,6729
29.375,"ButteSD","South Dakota",-103.616,45.063,1998,6730
27.4375,"ButteSD","South Dakota",-103.372,45.06,1998,6731
22.9375,"ButteSD","South Dakota",-103.318,45.088,1998,6732
22.75,"ButteSD","South Dakota",-103.8,45.017,1998,6733
28.25,"ButteSD","South Dakota",-103.73,44.707,1998,6734
27.75,"ButteSD","South Dakota",-103.217,44.943,1998,6735
25.375,"ButteSD","South Dakota",-103.336,44.829,1998,6736
29.75,"ButteSD","South Dakota",-103.31,44.869,1998,6737
24.5625,"ButteSD","South Dakota",-103.28,44.785,1998,6738
26.9375,"ButteSD","South Dakota",-103.759,45.043,1998,6739
31.0625,"ButteSD","South Dakota",-103.608,44.941,1998,6740
27.75,"ButteSD","South Dakota",-103.334,44.993,1998,6741
29.6875,"ButteSD","South Dakota",-103.78,44.764,1998,6742
23.1875,"ButteSD","South Dakota",-103.921,45.025,1998,6743
28.6875,"Meade","South Dakota",-103.389,44.53,1998,6744
29.3125,"Meade","South Dakota",-103.52,44.498,1998,6749
20.1875,"ParkW","Wyoming",-109.16,43.838,1998,6750
23.8125,"ParkW","Wyoming",-109.813,44.768,1998,6751
21.375,"ParkW","Wyoming",-109.578,44.02,1998,6752
3.625,"ParkW","Wyoming",-109.997,44.189,1998,6753
30,"ParkW","Wyoming",-109.628,44.14,1998,6754
18.9375,"ParkW","Wyoming",-108.866,44.915,1998,6755
9.6875,"ParkW","Wyoming",-109.804,44.243,1998,6757
29.125,"ParkW","Wyoming",-108.841,44.013,1998,6758
38.375,"ParkW","Wyoming",-109.333,44.283,1998,6759
16.1875,"ParkW","Wyoming",-110.002,44.028,1998,6760
5,"ParkW","Wyoming",-109.583,44.091,1998,6761
17.5,"ParkW","Wyoming",-109.892,44.254,1998,6762
25.625,"ParkW","Wyoming",-109.65,44.88,1998,6765
23.0625,"ParkW","Wyoming",-108.693,44.914,1998,6766
41.875,"ParkW","Wyoming",-109.297,44.691,1998,6767
13,"ParkW","Wyoming",-109.028,44.175,1998,6768
9.9375,"ParkW","Wyoming",-110.04,44.2,1998,6769
17.5,"ParkW","Wyoming",-109.753,44.77,1998,6770
10.0625,"ParkW","Wyoming",-108.6,44.448,1998,6774
26.0625,"ParkW","Wyoming",-109.668,44.431,1998,6775
19.6875,"ParkW","Wyoming",-109.19,44.138,1998,6776
23.3125,"ParkW","Wyoming",-109.054,44.711,1998,6777
17.3125,"ParkW","Wyoming",-108.742,44.498,1998,6778
27.625,"ParkW","Wyoming",-109.278,44.069,1998,6779
16.875,"ParkW","Wyoming",-108.79,44.346,1998,6780
16,"ParkW","Wyoming",-109.621,44.489,1998,6781
19.5625,"ParkW","Wyoming",-108.553,44.106,1998,6782
14.1875,"ParkW","Wyoming",-108.59,44.468,1998,6784
25.3125,"ParkW","Wyoming",-109.977,43.976,1998,6786
16,"ParkW","Wyoming",-109.703,44.353,1998,6787
29.1875,"ParkW","Wyoming",-108.763,44.458,1998,6789
27.5,"ParkW","Wyoming",-109.345,44.43,1998,6790
29.8125,"ParkW","Wyoming",-109.338,44.296,1998,6792
40.625,"ParkW","Wyoming",-109.541,44.958,1998,6793
16.9375,"ParkW","Wyoming",-109.304,44.884,1998,6794
25.25,"ParkW","Wyoming",-108.942,44.18,1998,6796
7.6875,"ParkW","Wyoming",-109.197,44.014,1998,6797
28.875,"ParkW","Wyoming",-109.592,43.968,1998,6798
14.4375,"ParkW","Wyoming",-108.825,44.661,1998,6799
3.9375,"ParkW","Wyoming",-109.359,44.307,1998,6800
7.375,"ParkW","Wyoming",-109.669,44.127,1998,6801
28.0625,"ParkW","Wyoming",-109.715,44.81,1998,6802
39.8125,"ParkW","Wyoming",-109.73,44.948,1998,6803
25.25,"ParkW","Wyoming",-108.91,44.004,1998,6804
18.4375,"ParkW","Wyoming",-109.11,44.815,1998,6806
26.375,"ParkW","Wyoming",-109.933,44.025,1998,6808
25.25,"ParkW","Wyoming",-109.505,44.243,1998,6809
31.6875,"ParkW","Wyoming",-109.297,44.451,1998,6811
17,"ParkW","Wyoming",-109.913,44.582,1998,6812
28.75,"ParkW","Wyoming",-109.11,44.34,1998,6813
27,"ParkW","Wyoming",-109.845,43.953,1998,6814
9.25,"ParkW","Wyoming",-109.584,43.972,1998,6815
27.8125,"ParkW","Wyoming",-108.86,44.965,1998,6816
25.875,"ParkW","Wyoming",-108.831,44.541,1998,6817
18.6875,"ParkW","Wyoming",-109.997,44.593,1998,6818
28.9375,"ParkW","Wyoming",-109.696,43.931,1998,6819
27.875,"ParkW","Wyoming",-109.398,44.264,1998,6821
22.8125,"ParkW","Wyoming",-109.256,44.644,1998,6822
24.6875,"ParkW","Wyoming",-108.943,44.189,1998,6823
33.5,"ParkW","Wyoming",-109.898,44.185,1998,6824
20,"ParkW","Wyoming",-109.864,44.96,1998,6825
37.875,"ParkW","Wyoming",-109.041,43.964,1998,6829
22.5625,"ParkW","Wyoming",-109.202,44.078,1998,6830
2.3125,"ParkW","Wyoming",-109.711,44.27,1998,6831
4.8125,"ParkW","Wyoming",-109.719,44.621,1998,6833
9.5625,"ParkW","Wyoming",-109.311,44.853,1998,6835
23.25,"ParkW","Wyoming",-109.562,44.099,1998,6836
19.625,"ParkW","Wyoming",-109.822,44.882,1998,6837
4.5,"ParkW","Wyoming",-109.242,43.851,1998,6838
16.8125,"ParkW","Wyoming",-109.943,43.967,1998,6840
24.875,"ParkW","Wyoming",-109.336,44.188,1998,6842
22.4375,"ParkW","Wyoming",-109.411,44.115,1998,6843
18,"ParkW","Wyoming",-109.38,44.319,1998,6844
22.5,"ParkW","Wyoming",-108.588,44.5,1998,6845
11.0625,"ParkW","Wyoming",-109.466,44.219,1998,6846
17.0625,"ParkW","Wyoming",-108.732,44.517,1998,6848
13.375,"ParkW","Wyoming",-109.23,44.458,1998,6850
18.8125,"ParkW","Wyoming",-108.848,44.871,1998,6851
19,"ParkW","Wyoming",-109.812,44.884,1998,6852
38.9375,"ParkW","Wyoming",-109.203,44.391,1998,6853
11,"ParkW","Wyoming",-109.985,44.045,1998,6854
21.625,"ParkW","Wyoming",-109.15,44.08,1998,6855
11.125,"ParkW","Wyoming",-108.64,44.362,1998,6856
32.4375,"ParkW","Wyoming",-109.33,44.79,1998,6857
5.9375,"ParkW","Wyoming",-109.546,44.018,1998,6858
23.125,"ParkW","Wyoming",-109.77,44.453,1998,6861
42.8125,"ParkW","Wyoming",-109.364,44.942,1998,6862
15.4375,"ParkW","Wyoming",-109.785,44.713,1998,6865
16.5,"ParkW","Wyoming",-109.984,44.171,1998,6866
20.875,"ParkW","Wyoming",-109.458,44.238,1998,6867
17.75,"ParkW","Wyoming",-109.938,44.182,1998,6868
16.25,"ParkW","Wyoming",-108.586,44.151,1998,6871
34,"ParkW","Wyoming",-109.348,43.923,1998,6872
14.5,"ParkW","Wyoming",-108.834,44.926,1998,6873
33.75,"ParkW","Wyoming",-109.451,44.755,1998,6874
15.625,"ParkW","Wyoming",-109.378,44.109,1998,6877
24.8125,"ParkW","Wyoming",-109.018,44.499,1998,6878
18.3125,"ParkW","Wyoming",-108.855,44.87,1998,6881
15.25,"ParkW","Wyoming",-108.9,44.121,1998,6882
7.6875,"ParkW","Wyoming",-108.687,44.531,1998,6883
20.5,"ParkW","Wyoming",-109.133,44.816,1998,6884
32.875,"ParkW","Wyoming",-109.562,44.084,1998,6886
17.75,"ParkW","Wyoming",-109.148,43.824,1998,6888
19.1875,"ParkW","Wyoming",-109.031,44.99,1998,6889
31.5625,"ParkW","Wyoming",-109.023,43.938,1998,6893
17.0625,"ParkW","Wyoming",-109.117,44.668,1998,6894
9.5625,"ParkW","Wyoming",-109.541,44.601,1998,6895
33.3125,"ParkW","Wyoming",-109.203,44.386,1998,6896
21.25,"ParkW","Wyoming",-109.695,44.24,1998,6897
34,"ParkW","Wyoming",-108.842,44.159,1998,6899
18.5625,"ParkW","Wyoming",-109.056,43.994,1998,6900
33.8125,"ParkW","Wyoming",-109.396,44.529,1998,6901
18.1875,"ParkW","Wyoming",-109.631,43.952,1998,6902
21.5625,"ParkW","Wyoming",-109.038,44.492,1998,6903
7.9375,"ParkW","Wyoming",-108.608,44.355,1998,6904
10.875,"ParkW","Wyoming",-109.014,44.8,1998,6905
25.8125,"ParkW","Wyoming",-108.884,44.486,1998,6906
11.75,"ParkW","Wyoming",-109.368,44.572,1998,6907
33.125,"ParkW","Wyoming",-109.193,44.372,1998,6908
25.5625,"ParkW","Wyoming",-109.04,43.946,1998,6910
24.25,"ParkW","Wyoming",-109.439,44.611,1998,6912
27.1875,"ParkW","Wyoming",-108.956,44.013,1998,6913
16.6875,"ParkW","Wyoming",-109.522,44.891,1998,6914
5.25,"ParkW","Wyoming",-108.639,44.172,1998,6916
10.875,"ParkW","Wyoming",-109.765,44.642,1998,6917
14.9375,"ParkW","Wyoming",-108.697,44.15,1998,6918
18.875,"ParkW","Wyoming",-108.763,44.878,1998,6919
21.5625,"ParkW","Wyoming",-109.966,44.564,1998,6920
21.375,"ParkW","Wyoming",-109.16,44.837,1998,6922
11.3125,"ParkW","Wyoming",-109.894,44.628,1998,6923
19.5,"ParkW","Wyoming",-108.963,44.863,1998,6924
18.25,"ParkW","Wyoming",-109.096,44.607,1998,6925
29.875,"ParkW","Wyoming",-109.21,44.103,1998,6926
20.5625,"ParkW","Wyoming",-109.307,44.801,1998,6927
22.4375,"ParkW","Wyoming",-109.08,44.412,1998,6928
25.8125,"ParkW","Wyoming",-110.086,44.198,1998,6929
41.9375,"ParkW","Wyoming",-109.316,44.641,1998,6930
0.875,"ParkW","Wyoming",-109.507,43.948,1998,6932
31.5,"Big HornW","Wyoming",-107.458,44.325,1998,6933
3.5,"Big HornW","Wyoming",-108.517,44.257,1998,6934
23.9375,"Big HornW","Wyoming",-107.484,44.518,1998,6935
5.5625,"Big HornW","Wyoming",-108.174,44.5,1998,6936
4.0625,"Big HornW","Wyoming",-108.043,44.528,1998,6937
40.4375,"Big HornW","Wyoming",-107.523,44.631,1998,6938
27.8125,"Big HornW","Wyoming",-107.499,44.379,1998,6939
5.5,"Big HornW","Wyoming",-108.098,44.366,1998,6941
15.75,"Big HornW","Wyoming",-108.188,44.966,1998,6943
3.9375,"Big HornW","Wyoming",-108.199,44.314,1998,6944
8.3125,"Big HornW","Wyoming",-108.407,44.261,1998,6946
14.6875,"Big HornW","Wyoming",-107.795,44.487,1998,6947
7.25,"Big HornW","Wyoming",-108.179,44.34,1998,6948
4.5,"Big HornW","Wyoming",-108.104,44.445,1998,6949
10.4375,"Big HornW","Wyoming",-108.114,44.659,1998,6951
6.9375,"Big HornW","Wyoming",-108.432,44.625,1998,6952
6.1875,"Big HornW","Wyoming",-107.841,44.374,1998,6953
15.8125,"Big HornW","Wyoming",-107.845,44.699,1998,6955
7.875,"Big HornW","Wyoming",-108.038,44.74,1998,6957
2.1875,"Big HornW","Wyoming",-108.319,44.724,1998,6958
6.75,"Big HornW","Wyoming",-108.396,44.282,1998,6960
7.0625,"Big HornW","Wyoming",-108.042,44.24,1998,6961
18.9375,"Big HornW","Wyoming",-107.748,44.61,1998,6963
4.9375,"Big HornW","Wyoming",-107.881,44.413,1998,6964
6.8125,"Big HornW","Wyoming",-108.081,44.45,1998,6965
4.0625,"Big HornW","Wyoming",-108.479,44.189,1998,6966
5.9375,"Big HornW","Wyoming",-107.765,44.381,1998,6968
5.3125,"Big HornW","Wyoming",-107.748,44.281,1998,6969
5.4375,"Big HornW","Wyoming",-108.442,44.922,1998,6970
15.6875,"Big HornW","Wyoming",-108.082,44.245,1998,6972
11.8125,"Big HornW","Wyoming",-107.652,44.211,1998,6973
27.875,"Big HornW","Wyoming",-107.31,44.477,1998,6974
6.25,"Big HornW","Wyoming",-107.555,44.191,1998,6975
40.25,"Big HornW","Wyoming",-108.098,44.448,1998,6976
28.125,"Big HornW","Wyoming",-107.335,44.303,1998,6978
5.5,"Big HornW","Wyoming",-107.819,44.34,1998,6979
13.5625,"Big HornW","Wyoming",-107.951,44.285,1998,6980
17.125,"Big HornW","Wyoming",-107.786,44.66,1998,6981
4,"Big HornW","Wyoming",-108.074,44.745,1998,6982
2.75,"Big HornW","Wyoming",-108.012,44.646,1998,6983
18.3125,"Big HornW","Wyoming",-107.901,44.515,1998,6984
8.125,"Big HornW","Wyoming",-108.173,44.599,1998,6985
5.5,"Big HornW","Wyoming",-107.198,44.377,1998,6986
8.75,"Big HornW","Wyoming",-107.855,44.697,1998,6988
2.1875,"Big HornW","Wyoming",-107.969,44.357,1998,6989
28.0625,"Big HornW","Wyoming",-107.601,44.392,1998,6990
12.25,"Big HornW","Wyoming",-108.228,44.221,1998,6992
4.5,"Big HornW","Wyoming",-108.183,44.705,1998,6993
4.0625,"Big HornW","Wyoming",-108.159,44.297,1998,6994
6.0625,"Big HornW","Wyoming",-108.51,44.651,1998,6995
10.25,"Big HornW","Wyoming",-108.434,44.551,1998,6996
8.0625,"Big HornW","Wyoming",-108.088,44.196,1998,6997
34.625,"Big HornW","Wyoming",-107.343,44.416,1998,6998
27.8125,"Big HornW","Wyoming",-107.638,44.596,1998,6999
29.75,"Big HornW","Wyoming",-108.527,44.757,1998,7000
5,"Big HornW","Wyoming",-108.25,44.581,1998,7002
8.9375,"Big HornW","Wyoming",-108.455,44.779,1998,7004
11.5,"Big HornW","Wyoming",-108.557,44.464,1998,7005
3.0625,"Big HornW","Wyoming",-107.901,44.319,1998,7006
32.5625,"Big HornW","Wyoming",-107.6,44.686,1998,7007
3.0625,"Big HornW","Wyoming",-108.071,44.674,1998,7008
23.0625,"Big HornW","Wyoming",-108.013,44.952,1998,7009
5.4375,"Big HornW","Wyoming",-108.185,44.254,1998,7010
36.75,"Big HornW","Wyoming",-107.379,44.327,1998,7012
4.5,"Big HornW","Wyoming",-107.819,44.282,1998,7013
19.9375,"Big HornW","Wyoming",-107.959,44.28,1998,7014
28.75,"Big HornW","Wyoming",-108.008,44.958,1998,7015
5,"Big HornW","Wyoming",-108.075,44.267,1998,7016
13.8125,"Big HornW","Wyoming",-107.755,44.587,1998,7017
7.25,"Big HornW","Wyoming",-107.72,44.453,1998,7018
3.5625,"Big HornW","Wyoming",-108.537,44.66,1998,7019
19.8125,"Big HornW","Wyoming",-107.609,44.376,1998,7020
8.5,"Big HornW","Wyoming",-107.748,44.574,1998,7021
4.6875,"Big HornW","Wyoming",-107.831,44.7,1998,7022
16.8125,"Big HornW","Wyoming",-107.74,44.603,1998,7023
9.8125,"Big HornW","Wyoming",-107.971,44.173,1998,7024
5,"Big HornW","Wyoming",-108.119,44.404,1998,7025
4.375,"Big HornW","Wyoming",-108.23,44.722,1998,7026
3.6875,"Big HornW","Wyoming",-108.28,44.516,1998,7027
32.5,"Sheridan","Wyoming",-107.642,44.74,1998,7028
14.375,"Sheridan","Wyoming",-106.487,44.62,1998,7029
18.125,"Sheridan","Wyoming",-106.222,44.663,1998,7030
20.75,"Sheridan","Wyoming",-106.273,44.642,1998,7032
35.4375,"Sheridan","Wyoming",-107.862,44.979,1998,7033
23.8125,"Sheridan","Wyoming",-106.549,44.653,1998,7034
33.125,"Sheridan","Wyoming",-107.176,44.705,1998,7035
17.375,"Sheridan","Wyoming",-106.229,44.598,1998,7036
23.125,"Sheridan","Wyoming",-106.404,44.596,1998,7038
37.5625,"Sheridan","Wyoming",-107.49,44.99,1998,7040
33.75,"Sheridan","Wyoming",-107.621,44.982,1998,7042
